X	Y	Z
21281.668	20859.004	388.473
23610.582	26438.27	67.381
24393.936	26060.939	62.328
25345.656	13041.181	170.494
26962.453	17319.172	-37.616
27679.266	20398.473	-2.182
28450.123	22866.199	287.273
4274.9	15122.217	79.486
5529.125	16421.758	138.996
6408.227	20276.697	11.526
7752.529	19012.688	2.907
7942.28	2352.416	25.65
8494.243	8637.096	102.536
9165.182	11300.44	37.66
10300.275	7660.157	76.489
10709.215	21175.422	172.375
12615.012	17801.477	220.467
13319.562	7619.174	130.446
14241.966	8655.071	406.305
14698.453	24546.639	75.922
15639.795	20387.98	32.642
18274.652	25712.883	174.241
18823.127	23234.465	-0.935
19122.828	10205.035	163.351
19732.762	14806.056	-6.99
19623.803	18968.922	-12.088
20510.715	4187.302	-24.765
21294.252	20871.27	56.396
22670.523	15715.187	-6.11
23442.58	22906.992	208.423
6777.382	15941.117	47.626
7802.727	15283.826	-34.641
7919.53	19112.855	-3.041
10472.235	25660.072	4.97
11115.19	18882.35	7.743
11229.723	19787.809	92.346
13276.098	9168.905	15.139
14425.64	22257.861	54.614
15238.772	24493.52	26.375
15237.456	25431.584	-43.397
17547.924	8842.783	-11.46
17697.148	23316.541	32.474
18014.244	13465.904	63.331
18505.652	6766.49	115.552
18755.576	23174.41	-5.755
18837.592	17365.957	777.054
20265.748	26020.285	-27.521
20633.654	12570.016	76.182
21291.863	20860.879	4.995
21506.9	25949.262	99.966
21838.326	19901.455	49.14
21991.162	17790.234	-6.074
22448.932	16036.677	146.689
23479.66	23058.182	-3.152
27570.906	19327.422	46.225
27665.186	20321.883	48.371
28703.01	19993.854	70.361
6735.565	8402.224	34.357
8856	14712.03	88.951
11725.337	10452.493	144.381
12269.022	9749.738	57.206
14436.15	22264.645	44.611
14884.819	23413.812	17.512
15264.98	22016.707	-43.275
15947.875	26259.404	29.342
17119.984	26888.025	-28.407
18018.213	13458.952	52.015
18739.07	23204.943	-2.309
21502.51	25972.49	32.954
21991.615	13566.592	179.775
22284.469	17919.836	22.555
22941.461	13532.419	4.688
22987.748	18318.133	24.724
25318.811	16001.023	135.799
29800.842	21300.518	14.539
6701.488	6649.678	96.336
7295.98	15040.954	109.034
7255.874	16977.332	50.297
9553.781	18779.26	90.585
10460.555	2832.765	71.258
11711.939	10446.778	163.731
12004.127	2980.375	110.054
14850.185	17884.465	-18.168
15571.281	6268.242	100.823
16402.303	17215.658	46.96
16482	27272.934	201.334
17988.617	11949.52	236.875
18160.27	19917.654	78.248
18282.432	20635.273	45.645
18661.09	28001.158	50.041
19073.311	22205.033	11.261
19656.131	10853.203	32.813
21267.35	16496.047	107.746
22930.414	23045.719	122.52
23169.883	26077.387	73.181
24604.541	16534.389	20.658
25456.189	12602.124	66.375
26363.65	14288.676	52.079
7111.543	3023.27	56.828
7097.422	15000.063	133.469
9984.374	6162.564	37.416
10285.029	8465.615	83.798
11500.273	19635.908	-44.311
12862.177	20128.527	63.697
13872.101	22533.465	29.864
18139.801	19885.789	102.554
18288.621	20628.096	-9.103
18624.383	25850.414	15.049
18785.277	26814.98	-2.017
19072.881	22198.037	-20.031
19439.646	9728.849	71.37
20256.137	22030.055	-8.531
20629.461	25201.939	28.936
22938.197	23037.525	61.5
23789.623	24571.809	373.162
24897.654	14020.577	68.959
25651.061	2504.906	43.594
26671.287	23868.801	197.516
27234.955	15298.029	0.74
27464.904	21099.812	-0.753
5372.834	16397.428	-30.276
5515.741	17619.135	5.716
5692.481	11062.857	62.239
6260.762	808.762	11.89
7051.808	16756.814	47.668
7180.198	3084.257	117.429
7982.01	19487.455	51.437
8555.92	15867.912	-22.102
10000.917	6139.754	44.587
9981.109	6894.195	78.533
11073.963	6138.739	32.136
11547.347	20679.904	64.058
11923.486	9786.945	174.506
12484.58	6278.328	63.444
12745.707	8431.566	-43.585
14187.042	11002.616	108.917
14522.505	3737.145	314.116
14643.67	5433.356	87.89
14809.546	17969.602	-26.958
15534.852	24930.871	242.387
15734.98	21369.668	102.216
15911.67	26394.408	193.439
16196.632	18440.914	118.626
16489.805	27269.641	126.613
17773.133	8119.809	72.392
19090.398	22217.035	82.84
19536.705	9205.234	219.208
20593.182	12639.354	137.897
21023.717	19983.115	-16.342
22867.564	18219.941	35.358
23467.209	13293.846	45.162
24277.611	24091.223	236.113
24472.689	16498.643	74.369
25647.066	2504.304	21.557
26121.742	14390.308	48.554
26210.6	18436.873	127.42
27234.912	15277.336	49.113
4179.29	11249.947	160.208
5700.604	11083.926	68.248
6095.291	1049.385	67.958
10067.241	9501.879	51.219
9991.918	6905.722	207.067
10523.731	13008.541	311.925
14651.73	5455.812	31.381
16114.272	7858.695	-32.974
16716.688	7839.519	84.793
16717.076	25385.828	45.924
18692.443	13460.935	58.969
18737.383	23359.121	42.482
19135.035	8745.103	151.014
19466.143	9759.584	132.429
20404.311	8026.516	57.916
20249.395	13092.731	40.911
21522.342	7285.922	25.528
21564.26	25920.264	73.556
22434.646	14213.932	103.988
22645.908	17614.549	97.052
22781.398	24453.684	29.434
23542.932	11513.726	183.365
24472.367	16495.547	283.665
26125.217	14397.938	75.713
26662.055	23872.594	42.705
28693.756	20092.879	96.443
5617.957	7707.024	10.381
5860.958	14582.61	72.33
6086.566	1063.762	54.29
6500.828	3229.829	26.673
7186.566	10588.828	50.164
8996.802	17667.631	537.446
9192.488	12439.805	25.978
10011.143	6904.83	82.334
14349.282	3577.999	45.527
15688.315	10500.067	132.678
15723.248	21299.764	70.359
16721.635	25386.34	150.699
16780.516	26139.824	120.343
16864.756	17018.131	5.881
17799.145	8184.594	160.261
18917.449	15090.97	87.312
18911.068	26968.709	156.257
19178.121	6636.77	61.786
20268.631	10778.479	92.815
20241.189	15314.661	96.225
21883.357	13529.151	106.608
24465.719	16501.152	66.278
24483.746	22361.916	74.973
25496.676	21162.469	210.414
25586.598	23164.422	142.612
26631.201	14409.016	183.491
26913.666	17648.537	-18.78
6823.668	21170.734	69.05
7343	14700.273	41.174
7652.638	15330.801	167.615
7933.358	2298.113	5.688
8950.424	4380.874	120.973
10373.413	8538.331	106.303
12174.514	7967.763	19.516
12496.523	11230.854	141.613
12686.686	21218.768	501.73
12846.755	5540.646	43.017
13762.578	26291.025	9.21
14356.085	3577.244	82.697
15043.288	5497.543	36.918
14960.136	17908.145	5.657
15721.844	21276.133	68.629
15954.788	10847.824	238.936
16925.338	13691.336	75.99
18817.996	22159.326	46.4
18936.168	28140.938	-2.027
19101.537	23363.453	-48.259
19741.506	10110.635	117.437
19608.961	22802.838	11.403
20985.146	14252.2	51.16
21175.613	26838.082	43.812
21583.342	14835.637	95.877
22064.902	13487.567	166.825
22224.279	17952.516	94.827
22161.689	22945.283	128.153
23678.684	19525.52	29.083
23949.596	10353.386	139.334
24180.42	11613.678	65.673
24813.004	14382.979	179.759
24907.246	25586.58	45.893
5392.917	20639.246	105.146
6965.888	4038.589	209.133
7177.611	11322.094	56.683
7653.289	14144.683	134.006
7792.604	15277.674	269.989
9083.501	11385.12	2.427
11955.676	2903.274	74.511
12502.546	11235.303	124.57
12533.089	5154.542	-19.568
12551.929	18234.393	174.92
13463.247	3982.05	197.615
14906.479	17820.787	23.336
16042.008	23867.166	148.541
17449.271	18954.723	82.68
17526.965	10774.402	119.083
17650.422	11857.781	14.528
17801.197	21985.785	126.109
19767.664	23025.867	49.119
19771.24	10136.53	155.929
20236.678	7966.166	66.746
22269.803	22487.588	-19.068
23125.568	17275.643	33.129
23957.01	10348.895	70.197
23906.527	24437.627	138.16
24539.047	15912.423	77.871
24953.643	15245.211	63.522
24961.25	25564.797	134.222
27634.074	20331.521	-28.51
27912.09	14289.816	52.933
29412.98	18528.164	51.404
6308.091	10851.287	16.179
6838.838	12120.646	-24.408
7190.996	12872.638	115.348
7155.93	11315.18	18.634
7204.785	15521.968	158.852
8847.191	10643.419	208.551
10207.518	21695.35	27.492
11040.845	17847.734	18.839
12600.689	4510.77	-25.991
12523.453	23463.164	717.148
14350.876	3574.08	97.708
15705.668	21361.697	18.49
17525.58	10767.503	65.363
17849.902	16618.922	3.88
18284.701	14530.291	57.675
21371.994	9202.283	338.726
21702.176	25868.412	125.408
22245.762	18043.379	53.147
22524.209	9354.199	91.382
22813.895	13229.872	179.282
23422.656	16985.906	57.733
24599.811	15332.21	-37.856
29401.529	18541.834	-3.487
4261.68	14318.385	-14.299
4796.513	15903.448	210.009
6062.591	21967.291	-13.054
6865.162	21259.109	11.03
7188.415	12865.559	103.385
7137.364	14931.768	-33.114
8036.364	18776.002	22.188
8982.068	3446.323	4.961
9903.379	969.044	-2.856
10047.07	19492.92	216.256
14033.349	25001.994	161.306
14100.814	24224.057	378.003
14710.93	17928.355	25.874
17829.664	11107.973	18.805
17928.559	26973.455	3.676
18328.316	6329.192	234.689
18592.449	10020.092	117.742
19205.887	9775.715	254.797
19213.764	15645.828	21.758
20142.555	23996.146	39.254
21722.604	25849.363	142.186
22653.959	8570.564	262.52
23445.311	17055.592	27.065
24848.816	15793.657	-6.243
25097.107	11451.089	60.947
27403.418	22142.434	97.988
4250.018	14362.6	23.831
7724.477	20305.664	28.836
8321.16	13882.564	19.289
8554.995	18775.932	14.55
9541.354	3259.543	13.308
10148.406	23688.414	120.004
11327.205	19731.314	192.044
13684.974	23158.656	66.754
13972.22	19486.277	-5.304
15288.743	4147.428	131.207
16691.5	22027.074	40.2
17678.283	6297.18	101.808
19232.875	9774.082	236.979
19554.723	27597.76	62.06
20194.803	21504.828	8.839
20655.576	12565.339	-2.969
20814.195	6131.67	277.914
21810.779	9640.975	192.255
21732.967	25873.842	87.354
22541.332	8687.186	120.452
23518.645	14121.501	21.391
23706.561	21017.375	-42.544
25751.021	12853.075	11.242
25850.375	21037.104	98.354
26133.305	14394.303	59.532
26560.303	17087.244	123.605
27484.145	20373.908	68.698
4257.154	6747.252	27.919
7091.994	16697.467	68.31
7430.866	3491.032	-3.889
7908.312	19586.418	1.963
11321.013	5466.627	66.202
11294.027	19758.318	156.545
16823.07	15735.417	42.483
17690.385	6298.967	115.516
17900.396	25788.908	207.191
18125.736	19995.42	60.434
18780.727	13418.439	0.833
18803.67	15320.565	5.221
19070.209	10207.42	236.92
19610.107	25857.85	57.983
22828.891	13213.519	71.019
24208.521	12712.009	94.059
25747.195	20447.691	123.682
26496.477	17116.225	27.458
27480.91	14626.492	43.84
27495.031	20368.783	42.808
4241.678	10936.133	112.64
4720.531	18465.123	12.868
5732.673	20087.795	-15.498
6914.294	4113.925	310.552
7914.952	4904.989	135.683
7866.796	19601.961	12.035
9753.412	25659.959	-0.528
10128.653	3267.462	97.805
10709.043	1199.08	179.058
11505.082	24830.137	-7.329
11958.091	2703.691	68.573
13160.393	6517.668	50.855
13856.561	19478.43	-18.485
14064.862	9218.517	-18.622
14660.031	27116.119	55.322
15748.126	6240.596	650.933
16441.131	27337.338	75.573
17655.785	8936.587	16.667
17883.34	25780	175.74
18666.109	11319.018	-19.424
21516.219	7349.4	537.765
23806.281	14462.77	134.042
24131.945	17997.73	68.245
26283.314	15054.787	14.422
26589.592	17079.902	60.507
28307.027	22215.094	37.151
5712.089	20080.156	-15.555
6657.65	17098.934	394.56
6894.329	4094.647	182.363
8419.565	22476.676	100.312
8923.442	1389.414	69.239
8950.466	3962.427	38.099
8901.184	15195.858	165.769
9661.178	9759.425	128.34
12126.591	7803.825	95.206
13013.271	9475.461	18.749
14140.864	24299.889	101.237
17207.168	23287.184	140.525
17174.07	27999.965	159.234
17413.764	13837.439	121.657
17670.578	8936.185	78.899
18502.783	26666.375	53.71
18731.182	18454.516	11.361
19179.072	6603.545	127.352
20635.881	24376.494	-9.311
20662.58	27077.85	49.223
20751.506	7690.719	48.951
21189.281	22614.869	34.021
23699.234	17288.566	41.97
24621.518	21234.436	23.354
25514.686	12451.523	96.046
6811.946	12228.266	-15.44
6914.456	4139.194	16.016
7020.462	6012.188	18.296
7722.018	15380.854	4.487
9822.475	25484.533	62.682
10124.915	16503.51	71.758
11032.846	18917.43	24.965
12256.432	7952.824	214.109
13084.156	9445.678	28.266
14116.884	9093.744	29.895
15505.188	4205.837	121.684
18573.555	10110.4	200.152
18854.035	15323.837	15.388
18992.562	26789.33	14.811
19313.443	18993.426	71.312
19545.268	20024.043	-23.28
20793.322	12494.32	174.351
20648.252	27050.162	-8.245
20766.76	25200.334	118.961
21192.186	22632.85	45.26
21744.07	28189.111	-11.524
22266.199	12783.242	53.231
23013.559	26126.725	8.633
24912.41	16337.469	58.433
26031.717	20889.223	38.362
26201.223	15856.881	-5.406
26404.23	5445.592	56.131
5550.732	17788.148	-7.546
5947.77	7694.422	-0.501
6325.33	13163.383	12.373
7284.264	22083.285	28.337
7717.5	15373.487	33.461
8330.426	16824.266	105.532
10328.499	25721.283	169.795
11055.989	18907.672	2.465
12117.246	9765.583	121.808
12261.37	7948.287	525.075
13161.773	11401.765	18.885
14083.727	15932.56	74.542
16164.454	25925.791	167.745
17113.648	6861.67	-9.478
17101.721	16499.094	79.62
17314.268	12275.084	-37.326
17881.156	25909.588	-10.493
18580.895	10080.858	101.039
18861.988	8708.651	295.182
19631.369	22793.754	26.053
20648.994	27052.635	33.385
20797.83	12485.217	211.793
20762.689	25199.086	137.998
22077.285	15891.701	110.539
22306.104	12649.904	55.186
22817.91	11847.014	42.13
23611.863	18791.668	-1.969
25929.156	20851.004	105.543
25966.578	22969.842	-20.3
28688.689	19922.82	-1.573
5370.99	16408.719	38.036
6905.394	4134.408	495.971
7049.179	14855.705	108.736
7371.3	3501.262	103.782
8661.707	23632.939	177.455
10121.592	9571.223	44.111
10405.896	19274.182	2.122
10882.623	4304.386	15.08
12019.108	7716.965	26.605
11920.94	15478.989	42.461
12523.293	23380.822	-28.148
14016.368	24292.08	94.084
14439.262	17958.139	-30.6
15600.067	20380.141	56.736
16517.73	6872.511	25.065
17090.662	16478.621	200.193
17845.129	22753.348	100.726
18632.031	18300.805	16.957
18721.705	11396.516	45.669
18806.246	23232.166	41.307
20773.523	25181.893	168.094
24398.291	18036.902	-19.141
24869.613	16414.447	124.157
25955.711	22976.229	6.423
29334.484	28378.006	11.449
5371.623	16406.432	43.286
6908.676	4119.763	96.96
8107.211	13029.104	41.44
8251.496	23566.061	17.075
8386.848	1893.461	114.908
10279.443	6001.613	-4.042
11124.283	2462.74	-7.035
12156.829	25139.336	54.081
12411.864	11799.201	49.569
12516.992	23364.709	-40.659
16538.98	6889.505	51.401
17620.846	23542.602	40.438
18294.752	20629.26	34.616
20816.697	18733.225	16.772
21484.809	6363.057	21.04
21664.475	17759.807	100.267
23507.557	11508.739	89.575
24627.844	14324.344	24.567
26026.316	19503.676	97.052
25882.492	22868.334	190.132
6599.189	4912.363	-14.749
6900.102	4130.28	262.447
7181.318	10516.019	38.687
11123.459	2462.167	37.975
13109.128	21114.197	174.102
13794.395	18095.734	56.91
13835.288	9535.665	-31.449
16385.975	17243.234	-8.699
16605.834	22031.27	200.678
17696.922	22038.195	105.388
17837.246	11012.206	50.571
17924.539	16563.398	-34.061
19185.225	6612.707	-13.986
19166.863	9772.186	349.851
21654.828	17761.729	86.05
22312.658	25126.176	2.236
22534.512	12111.821	47.934
24657.795	22129.496	63.317
25699.84	12819.152	117.94
25810.682	22931.072	191.473
26734.672	13189.53	82.675
27724.24	19988.982	118.864
5532.454	7120.661	11.831
7346.289	14800.406	9.079
7831.243	19231.975	70.032
8563.566	23201.328	29.579
9665.411	3127.366	-23.117
11507.712	10480.174	112.347
11513.942	17192.572	58.183
12280.692	7988.866	39.229
12520.548	25877.736	33.944
14390.702	27037.549	65.785
17216.465	6898.208	814.536
18901.223	21868.504	279.877
18927.682	26879.029	23.52
19167.193	9776.866	320.065
21547.84	11540.591	143.04
23531.775	11496.841	164.82
23715.516	14347.326	241.721
23885.691	26070.359	52.101
24127.176	17774.088	31.965
24472.096	22337.148	24.204
25432.422	21089.305	81.297
25732.293	12840.859	98.814
26032.062	19319.66	30.95
26622.039	24239.699	96.015
6293.072	10875.281	50.35
6201.131	19916.947	89.865
6933.142	4137.195	128.221
8294.178	21628.027	23.659
9034.562	3575.018	221.512
9446.09	17593.75	69.864
11248.506	18676.795	32.411
11599.408	4242.146	10.031
11684.248	8533.293	123.188
11530.943	10468.376	268.598
12111.955	9817.845	39.091
12514.26	25869.652	-30.276
14426.572	17539.816	77.289
15755.897	8540.493	27.603
16234.828	23835.678	160.113
16505.822	22046.766	42.842
17957.23	13489.359	65.248
18934.977	26894.559	18.063
19665.033	20112.832	160.818
19756.211	23132.477	-16.204
20334.328	8411.499	97.979
21262.844	6983.419	38.895
21999.143	23560.164	-4.546
22213.119	11872.619	36.764
22455.885	18273.918	231.245
22608.93	8507.189	38.762
24058.463	26055.176	90.322
24463.533	22331.088	100.084
24858.598	13946.08	46.432
3883.422	16122.157	53.956
7003.588	19446.322	-12.177
7793.981	15492.156	385.081
8568.627	18388.715	277.678
10982.724	19120.414	68.158
11607.347	4225.407	-9.584
12767.754	8951.92	212.903
15981.244	26454.045	-0.71
16323.939	16745.764	49.633
17558.676	9040.848	-2.289
18362.492	20018.018	-12.455
18775.162	22857.475	25.749
23964.973	11481.749	-33.002
24456.848	18033.949	31.734
24620.248	14393.891	71.432
25713.033	24658.123	776.491
27499.787	20373.488	-44.997
5768.876	18719.777	23.635
9234.048	25208.025	33.987
10070.237	17200.074	71.113
10756.624	1349.543	240.522
10738.674	9473.71	-18.863
11228.455	11939.934	47.695
12011.246	14532.651	208.874
13097.513	26906.162	65.702
13289.604	22238.119	-11.738
13757.606	9572.546	61.208
17173.693	5421.011	113.75
17850.566	26921.744	110.66
18436.014	17942.027	-20.661
19286.252	18910.805	6.102
21019.189	9337.687	101.281
23167.281	18902.674	-12.942
23617.209	20917.443	55.222
29216.623	20190.723	132.505
6073.353	21916.139	-12.412
6560.156	9076.137	33.32
6693.831	17067.896	4.385
8177.806	4096.628	196.913
10210.806	3371.653	13.394
10429.565	20028.605	274.361
10302.654	8498.796	148.532
10533.783	12878.249	42.897
10785.004	1314.753	-4.187
11612.813	17412.357	246.774
12796.006	17645.229	102.537
12839.916	3040.364	83.019
14797.786	18002.25	-0.765
15288.879	21928.74	69.809
16220.326	6714.901	85.703
16594.848	8689.232	241.327
16655.793	10232.925	34.683
